"DTIME","BEVALUE"
"2019-03-19 06:24:50",144,2
"2019-03-19 06:25:50",145,6
"2019-03-19 06:26:50",146,9
"2019-03-19 06:27:50",147,3
"2019-03-19 06:28:50",144,9
"2019-03-19 06:29:50",143,8
"2019-03-19 06:30:50",146,6
"2019-03-19 06:31:50",146,2
"2019-03-19 06:32:50",145,5
"2019-03-19 06:33:50",146,1
"2019-03-19 06:34:50",145
"2019-03-19 06:35:50",145,3
"2019-03-19 06:36:50",145,6
"2019-03-19 06:37:50",145,5
"2019-03-19 06:38:50",144,7
"2019-03-19 06:39:50",145,1
"2019-03-19 06:40:50",145,2
"2019-03-19 06:41:50",144,6
"2019-03-19 06:42:50",144,7
"2019-03-19 06:43:50",144,7
"2019-03-19 06:44:50",144,7
"2019-03-19 06:45:50",144,7
"2019-03-19 06:46:50",144,7
"2019-03-19 06:47:50",144,6
"2019-03-19 06:48:50",144,6
"2019-03-19 06:49:50",144,5
"2019-03-19 06:50:50",144,4
"2019-03-19 06:51:50",144,4
"2019-03-19 06:52:50",144,3
"2019-03-19 06:53:50",144,2
"2019-03-19 06:54:50",144,2
"2019-03-19 06:55:50",144,1
"2019-03-19 06:56:50",144,1
"2019-03-19 06:57:50",144,1
"2019-03-19 06:58:50",144,1
"2019-03-19 06:59:50",144
"2019-03-19 07:00:50",143,9
"2019-03-19 07:01:50",143,9
"2019-03-19 07:02:50",143,8
"2019-03-19 07:03:50",143,7
"2019-03-19 07:04:50",143,7
"2019-03-19 07:05:50",143,7
"2019-03-19 07:06:50",143,6
"2019-03-19 07:07:50",143,6
"2019-03-19 07:08:50",143,6
"2019-03-19 07:09:50",143,5
"2019-03-19 07:10:50",143,5
"2019-03-19 07:11:50",143,4
"2019-03-19 07:12:50",143,4
"2019-03-19 07:13:50",143,3
"2019-03-19 07:14:50",143,3
"2019-03-19 07:15:50",143,2
"2019-03-19 07:16:50",143,2
"2019-03-19 07:17:50",143,1
"2019-03-19 07:18:50",143,1
"2019-03-19 07:19:50",143
"2019-03-19 07:20:50",143
"2019-03-19 07:21:50",143
"2019-03-19 07:22:50",143
"2019-03-19 07:23:50",142,9
"2019-03-19 07:24:50",142,9
"2019-03-19 07:25:50",142,8
"2019-03-19 07:26:50",142,8
"2019-03-19 07:27:50",142,7
"2019-03-19 07:28:50",142,7
"2019-03-19 08:33:18",142,1
"2019-03-19 08:34:20",142,7
"2019-03-19 08:35:20",142,8
"2019-03-19 08:36:20",142,7
"2019-03-19 08:37:20",142,7
"2019-03-19 08:38:20",142,6
"2019-03-19 08:39:20",142,5
"2019-03-19 08:40:20",142,5
"2019-03-19 08:41:20",142,4
"2019-03-19 08:42:20",142,4
"2019-03-19 08:43:20",142,3
"2019-03-19 08:44:20",142,2
"2019-03-19 08:45:20",142,1
"2019-03-19 08:46:20",142,1
"2019-03-19 08:47:20",142
"2019-03-19 08:48:20",141,9
"2019-03-19 08:49:20",141,9
"2019-03-19 08:50:20",141,8
"2019-03-19 08:51:20",141,7
"2019-03-19 08:52:20",141,7
"2019-03-19 08:53:20",141,5
"2019-03-19 08:54:20",141,4
"2019-03-19 08:55:20",141,4
"2019-03-19 08:56:20",141,4
"2019-03-19 08:57:20",141,3
"2019-03-19 08:58:20",141,3
"2019-03-19 08:59:20",141,1
"2019-03-19 09:00:20",141,1
"2019-03-19 09:01:20",141
"2019-03-19 09:02:20",140,9
"2019-03-19 09:03:20",140,9
"2019-03-19 09:04:20",140,9
"2019-03-19 09:05:20",140,8
"2019-03-19 09:06:20",140,8
"2019-03-19 09:07:20",140,7
"2019-03-19 09:08:20",140,7
"2019-03-19 09:09:20",140,6
"2019-03-19 09:10:20",140,4
"2019-03-19 09:11:20",140,4
"2019-03-19 09:12:20",140,3
"2019-03-19 09:13:20",140,3
"2019-03-19 09:14:20",140,2
"2019-03-19 09:15:20",140,2
"2019-03-19 09:16:20",140,1
"2019-03-19 09:17:20",140,1
"2019-03-19 09:18:20",140
"2019-03-19 09:19:19",139,8
"2019-03-19 09:20:20",139,8
"2019-03-19 09:21:20",139,8
"2019-03-19 09:22:20",139,8
"2019-03-19 09:23:20",139,7
"2019-03-19 09:24:20",139,7
"2019-03-19 09:25:20",139,6
"2019-03-19 09:26:20",139,6
"2019-03-19 09:27:20",139,5
"2019-03-19 09:28:20",139,5
"2019-03-19 09:29:20",139,2
"2019-03-19 09:30:20",139,5
"2019-03-19 09:31:20",139,4
"2019-03-19 09:32:20",139,3
"2019-03-19 09:33:20",139,3
"2019-03-19 09:34:20",139,2
"2019-03-19 09:35:20",139,2
"2019-03-19 09:36:20",139,1
"2019-03-19 09:37:20",137
"2019-03-19 09:38:20",138,9
"2019-03-19 09:39:20",138,9
"2019-03-19 09:40:20",138,9
"2019-03-19 09:51:29",139
"2019-03-19 09:57:17",139,1
"2019-03-19 09:58:22",138,5
"2019-03-19 11:51:35",139,2
"2019-03-19 11:52:35",139,2
"2019-03-19 11:53:35",139,2
"2019-03-19 11:54:35",139,1
"2019-03-19 11:55:35",139
"2019-03-19 11:56:35",138,9
"2019-03-19 11:57:35",138,8
"2019-03-19 11:58:35",137,9
"2019-03-19 11:59:35",138,1
"2019-03-19 12:00:35",137,7
"2019-03-19 12:01:35",138
"2019-03-19 12:02:35",137,3
"2019-03-19 12:03:35",136,4
"2019-03-19 12:04:35",136
"2019-03-19 12:05:35",138,6
"2019-03-19 12:06:35",137,6
"2019-03-19 12:07:35",134,4
"2019-03-19 12:08:35",138,3
"2019-03-19 12:09:35",134,8
"2019-03-19 12:10:35",135,7
"2019-03-19 12:11:35",134
"2019-03-19 12:12:35",135,3
"2019-03-19 12:13:35",135,5
"2019-03-19 12:14:35",135
"2019-03-19 12:15:35",135,7
"2019-03-19 12:16:35",135,1
"2019-03-19 12:17:35",135,7
"2019-03-19 12:18:35",135,6
"2019-03-19 12:19:35",135,4
"2019-03-19 12:20:35",135,4
"2019-03-19 12:21:35",135,3
"2019-03-19 12:22:35",135,2
"2019-03-19 12:23:35",135,2
"2019-03-19 12:24:35",135,1
"2019-03-19 12:25:35",135
"2019-03-19 12:26:35",134,9
"2019-03-19 12:27:35",131,6
"2019-03-19 12:28:35",134,1
"2019-03-19 12:29:35",134
"2019-03-19 12:30:35",134,2
"2019-03-19 12:31:35",134,3
"2019-03-19 12:32:35",132,7
"2019-03-19 12:33:35",133,2
"2019-03-19 12:34:35",133
"2019-03-19 12:35:35",132,4
"2019-03-19 12:36:35",132,4
"2019-03-19 12:37:35",133
"2019-03-19 12:38:35",133,2
"2019-03-19 12:39:35",132,1
"2019-03-19 12:40:35",130,8
"2019-03-19 12:41:35",131,8
"2019-03-19 12:42:35",131,2
"2019-03-19 12:43:35",131,6
"2019-03-19 12:44:35",131,3
"2019-03-19 12:45:35",130,5
"2019-03-19 12:46:35",129,7
"2019-03-19 12:47:35",129,3
"2019-03-19 12:48:35",128,8
"2019-03-19 12:49:35",128,9
"2019-03-19 12:50:35",128,5
"2019-03-19 12:51:35",127,1
"2019-03-19 12:52:35",127,4
"2019-03-19 12:53:35",128,4
"2019-03-19 12:54:35",128,5
"2019-03-19 12:55:35",129,1
"2019-03-19 12:56:35",128,3
"2019-03-19 12:57:35",128,2
"2019-03-19 12:58:35",128,2
"2019-03-19 13:03:44",0
"2019-03-19 13:04:47",128
"2019-03-19 13:05:47",126,7
"2019-03-19 13:06:47",126,5
"2019-03-19 13:07:47",126,2
"2019-03-19 13:08:47",125,6
"2019-03-19 13:09:47",126,5
"2019-03-19 13:10:47",125,2
"2019-03-19 13:11:47",124,4
"2019-03-19 13:12:47",124,4
"2019-03-19 13:13:47",123,9
"2019-03-19 13:14:47",123,4
"2019-03-19 13:15:47",122,5
"2019-03-19 13:16:47",123,9
"2019-03-19 13:17:47",123,2
"2019-03-19 13:18:47",123,1
"2019-03-19 13:19:47",123,1
"2019-03-19 13:20:47",121,5
"2019-03-19 13:21:47",0
"2019-03-19 13:32:08",315,9
"2019-03-19 13:33:08",315,2
"2019-03-19 13:34:08",313
"2019-03-19 13:35:08",316,4
"2019-03-19 13:36:08",313
"2019-03-19 13:37:08",312,5
"2019-03-19 13:38:08",311,7
"2019-03-19 13:39:08",312,1
"2019-03-19 13:40:08",311,4
"2019-03-19 13:41:08",312,2
"2019-03-19 13:42:08",310,8
"2019-03-19 13:43:08",310,7
"2019-03-19 13:44:08",309,2
"2019-03-19 13:45:08",309,2
"2019-03-19 13:46:08",309,8
"2019-03-19 13:47:08",308,6
"2019-03-19 13:48:08",308,7
"2019-03-19 13:49:08",309,1
"2019-03-19 13:50:08",308,7
"2019-03-20 07:58:28",0
"2019-03-20 07:59:29",309
"2019-03-20 08:00:29",308,9
"2019-03-20 08:01:29",308,7
"2019-03-20 08:02:29",308,7
"2019-03-20 08:03:29",308,7
"2019-03-20 08:04:29",308,5
"2019-03-20 08:05:29",308,3
"2019-03-20 08:06:29",308,1
"2019-03-20 08:07:29",308,1
"2019-03-20 08:08:29",307,9
"2019-03-20 08:09:29",307,9
"2019-03-20 08:10:29",307,7
"2019-03-20 08:11:29",307,6
"2019-03-20 08:12:29",307,6
"2019-03-20 08:13:29",307,5
"2019-03-20 08:14:29",307,4
"2019-03-20 08:15:29",307,3
"2019-03-20 08:16:29",307,2
"2019-03-20 08:17:29",307,1
"2019-03-20 08:18:29",307
"2019-03-20 08:19:29",307
"2019-03-20 08:20:29",306,9
"2019-03-20 08:21:29",306,8
"2019-03-20 08:22:29",306,7
"2019-03-20 08:23:29",306,7
"2019-03-20 08:24:29",306,6
"2019-03-20 08:25:29",306,5
"2019-03-20 08:26:29",306,5
"2019-03-20 08:27:29",306,4
"2019-03-20 08:28:29",306,3
"2019-03-20 08:29:29",306,3
"2019-03-20 08:30:29",306,2
"2019-03-20 08:31:29",306,1
"2019-03-20 08:32:29",306,3
"2019-03-20 08:33:29",306,7
"2019-03-20 08:40:07",306,6
"2019-03-20 08:49:29",306
"2019-03-20 08:50:29",305,9
"2019-03-20 08:51:29",305,9
"2019-03-20 08:52:29",305,8
"2019-03-20 08:53:29",305,7
"2019-03-20 08:54:29",305,6
"2019-03-20 08:55:29",305,4
"2019-03-20 08:56:29",305,4
"2019-03-20 08:57:29",305,4
"2019-03-20 08:58:29",305,3
"2019-03-20 08:59:29",305,2
"2019-03-20 09:00:29",305,1
"2019-03-20 09:01:29",305
"2019-03-20 09:02:29",304,9
"2019-03-20 09:03:29",304,9
"2019-03-20 09:04:29",304,8
"2019-03-20 09:05:29",304,8
"2019-03-20 09:06:29",304,7
"2019-03-20 09:07:29",304,7
"2019-03-20 09:08:29",304,6
"2019-03-20 09:09:29",304,5
"2019-03-20 09:10:29",304,4
"2019-03-20 09:11:29",303,9
"2019-03-20 09:12:29",303,8
"2019-03-20 09:13:29",304,8
"2019-03-20 09:14:29",303,8
"2019-03-20 09:15:29",303,5
"2019-03-20 09:16:29",303,1
"2019-03-20 09:17:29",303,6
"2019-03-20 09:18:29",303,3
"2019-03-20 09:19:29",303,4
"2019-03-20 09:20:29",304,9
"2019-03-20 09:21:29",302,2
"2019-03-20 09:22:29",302,1
"2019-03-20 09:23:29",302,6
"2019-03-20 09:24:29",304,6
"2019-03-20 09:25:29",303,5
"2019-03-20 09:26:29",302,7
"2019-03-20 09:27:29",302,6
"2019-03-20 09:28:29",300,8
"2019-03-20 09:29:29",301,3
"2019-03-20 09:30:29",301,5
"2019-03-20 09:31:29",301,1
"2019-03-20 09:32:29",301
"2019-03-20 09:33:29",300,5
"2019-03-20 12:19:15",300,7
"2019-03-20 12:20:15",300,5
"2019-03-20 12:54:11",300,2
"2019-04-10 07:00:50",301,1
"2019-04-10 07:03:00",301
"2019-04-10 07:04:00",301
"2019-04-10 07:05:00",300,9
"2019-04-10 07:06:00",300,8
"2019-04-10 07:07:00",300,7
"2019-04-10 07:08:00",300,6
"2019-04-10 07:09:00",300,6
"2019-04-10 07:10:00",300,5
"2019-04-10 07:11:00",300,4
"2019-04-10 07:12:00",300,7
"2019-04-10 07:13:00",300,3
"2019-04-10 07:14:00",300
"2019-04-10 07:15:00",300
"2019-04-10 07:16:00",299,8
"2019-04-10 07:17:00",299,8
"2019-04-10 07:18:00",299,8
"2019-04-10 07:19:00",299,5
"2019-04-10 07:20:00",299,5
"2019-04-10 07:22:06",299,4
"2019-04-10 07:32:01",299,4
"2019-04-10 07:33:01",299,3
"2019-04-10 07:34:01",299,3
"2019-04-10 07:35:01",299,2
"2019-04-10 07:36:01",299,4
"2019-04-10 07:37:01",299
"2019-04-10 07:38:01",298,9
"2019-04-10 07:39:01",298,9
"2019-04-10 07:40:01",298,9
"2019-04-10 07:42:01",298,7
"2019-04-10 07:46:08",298,7
"2019-04-10 07:47:08",298,6
"2019-04-10 07:48:08",298,5
"2019-04-10 07:49:08",298,4
"2019-04-10 07:50:08",298,1
"2019-04-10 07:51:08",298
"2019-04-10 07:52:08",297,8
"2019-04-10 07:53:08",297,8
"2019-04-10 07:54:08",297,7
"2019-04-10 07:55:08",297,5
"2019-04-10 07:56:08",297,5
"2019-04-10 07:57:08",297,4
"2019-04-10 07:58:08",297,3
"2019-04-10 07:59:07",297,2
"2019-04-10 08:00:08",297,2
"2019-04-10 08:01:08",297,1
"2019-04-10 08:02:08",297
"2019-04-10 08:03:08",296,9
"2019-04-10 08:04:08",296,8
"2019-04-10 08:05:08",296,7
"2019-04-10 08:06:08",296,7
"2019-04-10 08:07:08",296,7
"2019-04-10 08:08:08",296,6
"2019-04-10 08:09:08",296,6
"2019-04-10 08:10:08",296,6
"2019-04-10 08:11:08",296,1
"2019-04-10 08:12:08",295,4
"2019-04-10 08:13:08",295,7
"2019-04-10 08:14:08",295,5
"2019-04-10 08:15:08",294,9
"2019-04-10 08:16:08",295,6
"2019-04-10 08:17:08",294,4
"2019-04-10 08:18:08",295,1
"2019-04-10 08:19:08",295,1
"2019-04-10 08:20:08",294,5
"2019-04-10 08:21:08",294,5
"2019-04-10 08:22:08",295,1
"2019-04-10 08:23:08",295,4
"2019-04-10 08:24:08",294
"2019-04-10 08:25:08",294
"2019-04-10 08:26:08",293,9
"2019-04-10 08:27:08",294
"2019-04-10 08:28:08",293,5
"2019-04-10 08:29:08",293,3
"2019-04-10 08:30:08",292,9
"2019-04-10 08:31:08",292,7
"2019-04-10 08:32:08",292,2
"2019-04-10 08:33:08",291,8
"2019-04-10 08:34:08",291,7
"2019-04-10 08:35:08",291,8
"2019-04-10 08:36:08",291,8
"2019-04-10 08:37:08",291,4
"2019-04-10 08:38:08",291,5
"2019-04-10 08:39:08",291
"2019-04-10 08:40:08",290,8
"2019-04-10 08:41:08",290,7
"2019-04-10 08:42:08",290,5
"2019-04-10 08:44:08",291,2
"2019-04-10 08:55:28",290,3
"2019-04-10 09:04:38",290,2
"2019-04-10 09:05:38",290,2
"2019-04-10 10:00:13",290,1
"2019-04-10 10:01:13",290,1
"2019-04-10 10:02:13",290,1
"2019-04-10 10:03:13",290,1
"2019-04-10 12:19:22",290,2
"2019-04-10 12:21:36",290,2
"2019-04-10 12:22:36",290,2
"2019-04-10 12:37:21",290,2
"2019-04-10 12:42:45",290,2
"2019-04-10 12:43:45",290,2
"2019-04-10 15:45:55",290,1
"2019-04-10 15:46:55",290,1
"2019-04-10 15:47:55",290
"2019-04-10 15:48:55",289,9
"2019-04-10 15:49:55",289,9
"2019-04-11 08:35:37",0
"2019-04-11 08:36:48",289,1
"2019-04-11 08:37:48",289,1
"2019-04-11 08:38:48",289
"2019-04-11 08:39:48",289
"2019-04-11 08:40:48",288,9
"2019-04-11 08:41:48",288,9
"2019-04-11 08:42:48",288,9
"2019-04-11 08:43:48",288,8
"2019-04-11 12:17:10",288,3
"2019-04-11 12:18:10",288,3
"2019-04-11 12:19:10",288,2
"2019-04-11 12:20:10",288,2
"2019-04-11 12:21:10",288,2
"2019-04-11 12:22:10",288,1
"2019-04-11 12:23:10",288,1
"2019-04-11 12:24:10",288,1
"2019-04-11 12:25:10",288
"2019-04-11 12:26:10",288,2
"2019-04-11 12:27:10",288,1
"2019-04-11 12:28:10",288
"2019-04-11 12:29:10",288
"2019-04-11 12:30:10",287,9
"2019-04-11 12:31:10",287,8
"2019-04-11 12:32:10",287,7
"2019-04-11 12:33:10",287,5
"2019-04-11 12:34:10",287,4
"2019-04-11 12:35:10",287,4
"2019-04-11 12:36:10",287,3
"2019-04-11 12:37:10",287,1
"2019-04-11 12:38:10",287
"2019-04-11 12:39:10",286,9
"2019-04-11 12:40:10",286,9
"2019-04-11 12:41:10",286,9
"2019-04-11 12:42:10",286,7
"2019-04-11 12:43:10",286,5
"2019-04-11 12:44:10",286,6
"2019-04-11 12:45:10",285,8
"2019-04-11 12:46:10",286,7
"2019-04-11 12:47:10",286
"2019-04-11 12:48:10",286,5
"2019-04-11 12:49:10",285,8
"2019-04-11 12:50:10",286,4
"2019-04-11 12:51:10",286,4
"2019-04-11 12:52:10",286,6
"2019-04-11 12:53:10",286,3
"2019-04-11 12:54:10",285,2
"2019-04-11 12:55:10",285,2
"2019-04-11 12:56:10",285,3
"2019-04-11 12:57:10",285,2
"2019-04-11 12:58:10",285,4
"2019-04-11 12:59:10",284,7
"2019-04-11 13:00:10",285
"2019-04-11 13:01:10",284,8
"2019-04-11 13:02:10",285,2
"2019-04-11 13:03:10",285,1
"2019-04-11 13:04:10",284,9
"2019-04-11 13:05:10",284,8
"2019-04-11 13:06:10",284,7
"2019-04-11 13:07:10",284,5
"2019-04-11 13:08:10",284,3
"2019-04-11 13:09:10",284,2
"2019-04-11 13:10:10",284,1
"2019-04-11 13:11:10",284
"2019-04-11 13:12:10",283,8
"2019-04-11 13:13:10",283,6
"2019-04-11 13:14:10",283,6
"2019-04-11 13:15:10",283,4
"2019-04-11 13:16:10",283,3
"2019-04-11 13:17:10",283,1
"2019-04-11 13:18:10",283,1
"2019-04-11 13:19:10",282,8
"2019-04-11 13:20:10",282,6
"2019-04-11 13:21:10",282,5
"2019-04-11 13:22:10",282,3
"2019-04-11 13:23:10",282,2
"2019-04-11 13:24:10",282,1
"2019-04-11 13:25:10",281,9
"2019-04-11 13:26:10",281,9
"2019-04-11 13:27:10",281,8
"2019-04-11 13:28:10",281,8
"2019-04-11 13:29:10",281,7
"2019-04-11 13:30:10",281,6
"2019-04-11 13:31:10",281,6
"2019-04-11 13:32:10",281,5
"2019-04-11 13:33:10",281,4
"2019-04-11 13:34:10",281,4
"2019-04-11 13:35:10",281,3
"2019-04-11 13:36:10",281,3
"2019-04-11 13:37:10",281,2
"2019-04-11 13:38:10",281,2
"2019-04-11 13:39:10",281,1
"2019-04-11 13:40:10",281
"2019-04-11 13:41:10",281
"2019-04-11 13:42:10",280,9
"2019-04-11 13:43:10",280,9
"2019-04-11 13:44:10",280,9
"2019-04-11 13:45:10",280,9
"2019-04-11 13:46:10",280,9
"2019-04-11 13:47:10",280,8
"2019-04-11 13:48:10",280,8
"2019-04-11 13:49:10",280,8
"2019-04-11 13:50:10",280,7
"2019-04-11 13:51:10",280,7
"2019-04-11 13:52:10",281,8
"2019-04-11 13:53:09",281,1
"2019-04-11 13:54:10",280,1
"2019-04-11 13:55:10",280
"2019-04-11 13:56:10",279,3
"2019-04-11 13:57:10",280,3
"2019-04-11 13:58:10",279,2
"2019-04-11 13:59:10",280,1
"2019-04-11 14:00:10",279,8
"2019-04-11 14:01:10",281,4
"2019-04-11 14:02:10",281,1
"2019-04-11 14:03:10",278,7
"2019-04-11 14:04:10",279,7
"2019-04-11 14:05:10",279,1
"2019-04-11 14:06:10",279
"2019-04-11 14:07:10",278,3
"2019-04-11 14:08:10",279,7
"2019-04-11 14:09:10",278,7
"2019-04-11 14:10:10",278,4
"2019-04-11 14:11:10",278,5
"2019-04-12 07:53:31",278,4
"2019-04-12 07:54:31",278,3
"2019-04-12 07:55:31",278,2
"2019-04-12 07:56:31",278,2
"2019-04-12 07:57:31",278,1
"2019-04-12 07:58:31",278
"2019-04-12 07:59:31",277,9
"2019-04-12 08:00:31",277,8
"2019-04-12 08:01:31",277,8
"2019-04-12 08:02:31",277,7
"2019-04-12 08:03:31",277,6
"2019-04-12 08:04:31",277,6
"2019-04-12 08:05:31",277,6
"2019-04-12 08:06:31",277,5
"2019-04-12 08:07:31",277,5
"2019-04-12 08:08:31",277,4
"2019-04-12 08:09:31",277,3
"2019-04-12 08:10:31",277,3
"2019-04-12 08:11:31",277,2
"2019-04-12 08:12:31",277,1
"2019-04-12 08:13:31",277,1
"2019-04-12 08:14:31",277
"2019-04-12 08:15:31",277
"2019-04-12 08:16:31",276,9
"2019-04-12 08:17:31",276,8
"2019-04-12 08:18:31",276,8
"2019-04-12 08:19:31",276,7
"2019-04-12 08:20:31",276,7
"2019-04-12 08:21:31",276,6
"2019-04-12 08:22:31",276,6
"2019-04-12 08:23:31",276,5
"2019-04-12 08:24:31",276,5
"2019-04-12 08:25:31",276,5
"2019-04-12 08:26:31",276,4
"2019-04-12 08:27:31",276,4
"2019-04-12 08:28:31",276,3
"2019-04-12 08:29:31",276,3
"2019-04-12 08:30:31",276,2
"2019-04-12 08:31:31",276,2
"2019-04-12 08:32:31",276,1
"2019-04-12 08:33:31",276
"2019-04-12 08:34:31",276
"2019-04-12 08:35:31",276
"2019-04-12 08:36:31",276
"2019-04-12 08:37:31",275,9
"2019-04-12 08:38:31",275,9
"2019-04-12 08:39:31",275,8
"2019-04-12 08:40:31",275,7
"2019-04-12 08:41:31",275,7
"2019-04-12 08:42:31",275,6
"2019-04-12 08:43:31",275,5
"2019-04-12 08:44:31",275,4
"2019-04-12 08:45:31",275,4
"2019-04-12 08:46:31",275,4
"2019-04-12 08:47:31",275,3
"2019-04-12 08:48:31",275,3
"2019-04-12 08:49:31",275,2
"2019-04-12 08:50:31",275,2
"2019-04-12 08:51:31",275,1
"2019-04-12 08:52:31",275
"2019-04-12 08:53:31",275
"2019-04-12 08:54:31",274,9
"2019-04-12 08:55:31",274,9
"2019-04-12 08:56:31",274,9
"2019-04-12 08:57:31",274,8
"2019-04-12 08:58:31",274,8
"2019-04-12 08:59:31",274,7
"2019-04-12 09:00:31",274,6
"2019-04-12 09:01:31",274,6
"2019-04-12 09:02:31",274,5
"2019-04-12 09:03:31",274,5
"2019-04-12 09:04:31",274,4
"2019-04-12 09:05:31",274,4
"2019-04-12 09:06:31",274,3
"2019-04-12 09:07:31",274,3
"2019-04-12 09:08:31",274,3
"2019-04-12 09:09:31",274,2
"2019-04-12 09:10:31",274,2
"2019-04-12 09:11:31",274,1
"2019-04-12 09:12:31",274,1
"2019-04-12 09:13:31",273,9
"2019-04-15 07:18:11",274,8
"2019-04-15 07:19:12",274,7
"2019-04-15 07:20:33",274,6
"2019-04-15 07:21:33",274,5
"2019-04-15 07:22:33",274,4
"2019-04-15 07:23:33",274,2
"2019-04-15 07:24:33",274,1
"2019-04-15 07:25:33",274
"2019-04-15 07:26:33",274
"2019-04-15 07:27:33",273,7
"2019-04-15 07:28:33",273,7
"2019-04-15 07:29:33",273,7
"2019-04-15 07:30:33",273,6
"2019-04-15 07:31:33",273,5
"2019-04-15 07:32:33",273,5
"2019-04-15 07:33:33",273,4
"2019-04-15 07:34:33",273,3
"2019-04-15 07:35:33",273,3
"2019-04-15 07:36:33",273,3
"2019-04-15 07:37:33",273,2
"2019-04-15 07:38:33",273,3
"2019-04-15 07:39:33",273,3
"2019-04-15 07:40:33",273,3
"2019-04-15 07:41:33",272,8
"2019-04-15 07:42:33",272,7
"2019-04-15 07:43:33",272,8
"2019-04-15 07:44:33",272,8
"2019-04-15 07:45:33",272,7
"2019-04-15 07:46:33",272,7
"2019-04-15 07:47:33",272,7
"2019-04-15 07:48:33",272,6
"2019-04-15 07:49:33",272,5
"2019-04-15 07:50:33",272,4
"2019-04-15 07:51:33",272,4
"2019-04-15 07:52:33",272,3
"2019-04-15 07:53:33",272,2
"2019-04-15 07:54:33",272,2
"2019-04-15 07:55:33",272,2
"2019-04-15 07:56:33",272,1
"2019-04-15 07:57:33",272
"2019-04-15 07:58:33",272
"2019-04-15 07:59:33",271,9
"2019-04-15 08:00:33",271,8
"2019-04-15 08:01:33",271,7
"2019-04-15 08:02:33",271,7
"2019-04-15 08:03:33",271,6
"2019-04-15 08:04:33",271,6
"2019-04-15 08:05:33",271,5
"2019-04-15 08:06:33",271,5
"2019-04-15 08:07:33",271,4
"2019-04-15 08:08:33",271,3
"2019-04-15 08:09:33",271,2
"2019-04-15 08:10:33",271,1
"2019-04-15 08:11:33",271,1
"2019-04-15 08:12:33",271,1
"2019-04-15 08:13:33",271
"2019-04-15 08:14:33",270,9
"2019-04-15 08:15:33",270,9
"2019-04-15 08:16:33",270,8
"2019-04-15 08:17:33",270,7
"2019-04-15 08:18:33",270,7
"2019-04-15 08:19:33",270,6
"2019-04-15 08:20:33",270,5
"2019-04-15 08:21:33",270,5
"2019-04-15 08:22:33",270,5
"2019-04-15 08:23:33",270,4
"2019-04-15 08:24:33",270,4
"2019-04-15 08:25:33",270,3
"2019-04-15 08:26:33",270,2
"2019-04-15 08:27:33",270,2
"2019-04-15 08:28:33",270,1
"2019-04-15 08:29:33",270
"2019-04-15 08:30:33",270
"2019-04-15 08:31:33",270
"2019-04-15 08:32:33",269,9
"2019-04-15 08:33:33",269,8
"2019-04-15 08:34:33",269,7
"2019-04-15 08:35:33",269,6
"2019-04-15 08:36:33",269,6
"2019-04-15 08:37:33",269,5
"2019-04-15 08:38:33",269,4
"2019-04-15 08:39:33",269,4
"2019-04-15 08:40:33",269,3
"2019-04-15 08:41:33",269,3
"2019-04-15 08:42:33",269,2
"2019-04-15 08:43:33",269,1
"2019-04-15 08:44:33",269
"2019-04-15 08:45:33",269
"2019-04-15 08:46:33",268,9
"2019-04-15 08:47:33",268,9
"2019-04-15 08:48:33",268,9
"2019-04-15 08:49:33",268,8
"2019-04-15 08:50:33",268,7
"2019-04-15 08:51:33",268,6
"2019-04-15 08:52:33",268,6
"2019-04-15 08:53:33",268,5
"2019-04-15 08:54:33",268,4
"2019-04-15 08:55:33",268,4
"2019-04-15 08:56:33",268,8
"2019-04-15 08:57:33",268,7
"2019-04-15 08:58:33",267,8
"2019-04-15 08:59:33",267,6
"2019-04-15 09:00:33",268,2
"2019-04-15 09:01:33",267,3
"2019-04-15 09:02:33",267,1
"2019-04-15 09:03:33",266,9
"2019-04-15 09:04:33",266,5
"2019-04-15 09:05:33",266,2
"2019-04-15 09:06:33",265,8
"2019-04-15 09:07:33",266,4
"2019-04-15 09:08:33",265,9
"2019-04-15 09:09:33",266,2
"2019-04-15 09:10:33",266,7
"2019-04-15 09:11:33",266,7
"2019-04-15 09:12:33",265,4
"2019-04-15 09:13:33",265,3
"2019-04-15 09:14:33",266,1
"2019-04-15 09:15:33",266,3
"2019-04-15 09:16:33",266,3
"2019-04-15 09:17:33",265,6
"2019-04-15 09:18:33",265,5
"2019-04-15 09:19:33",265,4
"2019-04-15 09:20:33",265,3
"2019-04-15 09:21:33",264,2
"2019-04-15 09:22:33",265,1
"2019-04-15 09:23:33",263,7
"2019-04-15 09:24:33",263,9
"2019-04-15 09:25:33",264,1
"2019-04-15 09:26:33",262,8
"2019-04-15 09:27:33",262,7
"2019-04-15 09:28:33",263,7
"2019-04-15 09:29:33",262,5
"2019-04-15 09:30:33",262,9
"2019-04-15 09:31:33",262,3
"2019-04-15 09:32:33",262,7
"2019-04-15 09:33:33",262,7
"2019-04-15 09:34:38",262,8
"2019-04-29 04:27:12",263,5
"2019-04-29 04:29:16",263,5
"2019-04-29 04:30:16",263,4
"2019-04-29 04:31:16",263,3
"2019-04-29 04:32:16",263,2
"2019-04-29 04:33:16",263
"2019-04-29 04:34:16",262,9
"2019-04-29 04:35:16",262,9
"2019-04-29 04:36:16",262,8
"2019-04-29 04:37:16",262,5
