"DTIME";"SPEED";"HEIGHT"
"2020-02-06 09:56:56";51;41.7
"2020-02-06 09:56:58";54;41.9
"2020-02-06 09:57:07";69;43.4
"2020-02-06 09:57:13";66;45.7
"2020-02-06 09:57:21";68;49
"2020-02-06 09:57:25";69;49.9
"2020-02-06 09:57:47";75;51.7
"2020-02-06 09:58:02";64;53.4
"2020-02-06 09:58:07";57;56.7
"2020-02-06 09:58:13";55;59.4
"2020-02-06 09:58:19";59;61.2
"2020-02-06 09:58:25";62;64
"2020-02-06 09:58:38";15;69.5
"2020-02-06 09:58:40";11;69.3
"2020-02-06 09:58:43";11;69.1
"2020-02-06 09:58:47";8;69.5
"2020-02-06 09:59:13";0;69.1
"2020-02-06 10:00:13";0;68.7
"2020-02-06 10:01:13";0;69
"2020-02-06 10:02:13";0;68.7
"2020-02-06 10:02:27";11;69.1
"2020-02-06 10:02:40";4;71.3
"2020-02-06 10:02:45";14;72.5
"2020-02-06 10:03:13";55;80.4
"2020-02-06 10:03:51";63;88.8
"2020-02-06 10:03:52";64;88.8
"2020-02-06 10:03:55";67;87.9
"2020-02-06 10:03:59";67;85.6
"2020-02-06 10:04:13";66;77.4
"2020-02-06 10:04:43";68;64.5
"2020-02-06 10:04:50";46;68.2
"2020-02-06 10:04:55";28;67.6
"2020-02-06 10:04:57";26;67.6
"2020-02-06 10:04:59";31;67.9
"2020-02-06 10:05:03";42;68.5
"2020-02-06 10:05:13";57;67.5
"2020-02-06 10:05:20";60;65.4
"2020-02-06 10:05:28";61;63.6
"2020-02-06 10:05:35";57;64.1
"2020-02-06 10:05:39";58;64.5
"2020-02-06 10:05:49";65;64.4
"2020-02-06 10:06:03";59;67.1
"2020-02-06 10:06:13";59;67.7
"2020-02-06 10:06:18";58;69.2
"2020-02-06 10:06:23";56;70
"2020-02-06 10:06:28";57;67.9
"2020-02-06 10:06:37";47;61.7
"2020-02-06 10:06:43";41;58.3
"2020-02-06 10:06:50";22;55.3
"2020-02-06 10:07:13";0;53.9
"2020-02-06 10:07:31";15;55.1
"2020-02-06 10:07:34";16;58.1
"2020-02-06 10:07:37";18;61.7
"2020-02-06 10:07:39";23;62.4
"2020-02-06 10:07:46";19;64.7
"2020-02-06 10:07:47";19;64.3
"2020-02-06 10:07:49";25;63.5
"2020-02-06 10:08:02";24;59.5
"2020-02-06 10:08:05";28;58.5
"2020-02-06 10:08:13";25;54.1
"2020-02-06 10:08:26";37;49.9
"2020-02-06 10:08:34";31;50
"2020-02-06 10:08:37";27;49.4
"2020-02-06 10:08:42";15;48.2
"2020-02-06 10:08:43";16;47.9
"2020-02-06 10:08:47";15;47.1
"2020-02-06 10:09:05";5;48.5
"2020-02-06 10:09:13";0;48.4
"2020-02-06 10:10:13";0;48.1
"2020-02-06 10:11:13";0;49.2
"2020-02-06 10:12:16";0;41.7
"2020-02-06 10:13:16";0;44.8
"2020-02-06 10:14:16";0;44.6
"2020-02-06 10:15:16";0;45.3
"2020-02-06 10:16:16";0;44.4
"2020-02-06 10:17:16";0;45.2
"2020-02-06 10:18:16";0;44.7
"2020-02-06 10:19:16";0;44.4
"2020-02-06 10:20:16";0;44.7
"2020-02-06 10:21:16";0;44.4
"2020-02-06 10:22:16";0;44.2
"2020-02-06 10:23:09";0;44.1
"2020-02-06 10:23:16";0;44.1
"2020-02-06 10:24:16";0;44
"2020-02-06 10:25:16";0;43.8
"2020-02-06 10:26:16";0;42.9
"2020-02-06 10:27:16";0;42.8
"2020-02-06 10:28:16";0;42.6
"2020-02-06 10:29:16";0;42.3
"2020-02-06 10:30:16";0;42.4
"2020-02-06 10:31:16";0;42.3
"2020-02-06 10:32:16";0;41.8
"2020-02-06 10:33:16";0;42.1
"2020-02-06 10:34:16";0;42.8
"2020-02-06 10:35:16";0;42.5
"2020-02-06 10:36:16";0;42.2
"2020-02-06 10:36:41";14;44.3
"2020-02-06 10:36:46";17;45.6
"2020-02-06 10:36:50";19;46.2
"2020-02-06 10:36:55";24;47.3
"2020-02-06 10:36:58";30;47.8
"2020-02-06 10:37:05";30;48.7
"2020-02-06 10:37:09";30;48.7
"2020-02-06 10:37:16";34;48.2
"2020-02-06 10:37:30";19;49.9
"2020-02-06 10:37:33";28;49.9
"2020-02-06 10:37:45";16;50.2
"2020-02-06 10:37:48";17;50.8
"2020-02-06 10:38:05";9;49.3
"2020-02-06 10:38:16";0;50.1
"2020-02-06 10:39:16";0;50.4
"2020-02-06 10:40:16";0;50.8
"2020-02-06 10:41:16";0;51.6
"2020-02-06 10:41:24";9;53.7
"2020-02-06 10:41:38";15;54.4
"2020-02-06 10:41:45";32;54.8
"2020-02-06 10:41:53";47;56.7
"2020-02-06 10:41:58";49;59
"2020-02-06 10:42:04";51;62.2
"2020-02-06 10:42:12";53;66.3
"2020-02-06 10:42:16";56;66.8
"2020-02-06 10:42:20";61;66.5
"2020-02-06 10:42:26";64;65.8
"2020-02-06 10:42:54";65;64.6
"2020-02-06 10:42:57";63;65.2
"2020-02-06 10:43:02";64;65.3
"2020-02-06 10:43:14";63;64.7
"2020-02-06 10:43:16";63;65.2
"2020-02-06 10:43:34";17;71.4
"2020-02-06 10:43:36";17;71
"2020-02-06 10:43:38";25;70.5
"2020-02-06 10:43:42";35;69.4
"2020-02-06 10:43:49";51;67.9
"2020-02-06 10:43:59";61;64.4
"2020-02-06 10:44:16";63;67.2
"2020-02-06 10:44:45";62;79.1
"2020-02-06 10:44:48";62;80.8
"2020-02-06 10:44:51";64;82.1
"2020-02-06 10:44:54";66;84
"2020-02-06 10:45:15";71;80.7
"2020-02-06 10:45:16";71;80.3
"2020-02-06 10:45:56";62;60.4
"2020-02-06 10:46:00";63;58.1
"2020-02-06 10:46:03";62;56.2
"2020-02-06 10:46:07";63;52.9
"2020-02-06 10:46:13";68;48.6
"2020-02-06 10:46:16";69;47.1
"2020-02-06 10:46:40";69;42.9
"2020-02-06 10:46:51";75;43.6
"2020-02-06 10:46:55";73;44.1
"2020-02-06 10:47:16";78;34.8
"2020-02-06 10:47:49";12;36.3
"2020-02-06 10:47:51";13;36
"2020-02-06 10:47:53";14;35
"2020-02-06 10:47:56";16;34.5
"2020-02-06 10:48:00";17;33.9
"2020-02-06 10:48:16";57;34.5
"2020-02-06 10:48:25";68;36
"2020-02-06 10:48:28";68;36.5
"2020-02-06 10:48:31";69;36.9
"2020-02-06 10:48:33";71;37.7
"2020-02-06 10:48:36";72;38.3
"2020-02-06 10:49:06";67;53.6
"2020-02-06 10:49:09";67;54.7
"2020-02-06 10:49:13";70;57.3
"2020-02-06 10:49:16";73;58.4
"2020-02-06 10:49:23";75;60.8
"2020-02-06 10:49:31";65;64.6
"2020-02-06 10:49:38";69;69.1
"2020-02-06 10:49:43";74;73.1
"2020-02-06 10:49:49";81;78.4
"2020-02-06 10:49:55";81;82.2
"2020-02-06 10:50:01";87;82.7
"2020-02-06 10:50:06";92;82
"2020-02-06 10:50:11";94;81.6
"2020-02-06 10:50:16";96;82.2
"2020-02-06 10:50:22";97;83.6
"2020-02-06 10:50:25";98;83.1
"2020-02-06 10:50:29";100;81.8
"2020-02-06 10:50:40";98;80.7
"2020-02-06 10:51:16";98;74.9
"2020-02-06 10:51:54";96;72.2
"2020-02-06 10:52:05";94;71.8
"2020-02-06 10:52:08";95;71
"2020-02-06 10:52:12";96;69.8
"2020-02-06 10:52:16";95;67.6
"2020-02-06 10:52:20";96;65.2
"2020-02-06 10:52:26";97;62.5
"2020-02-06 10:52:33";96;58.4
"2020-02-06 10:52:37";95;56.9
"2020-02-06 10:52:42";95;56.5
"2020-02-06 10:52:47";93;58.3
"2020-02-06 10:52:56";92;62.8
"2020-02-06 10:53:05";94;63
"2020-02-06 10:53:15";93;61.5
"2020-02-06 10:53:16";92;61.3
"2020-02-06 10:53:22";92;59.5
"2020-02-06 10:53:28";93;56.6
"2020-02-06 10:53:50";88;61.6
"2020-02-06 10:54:08";86;73.4
"2020-02-06 10:54:11";87;73.8
"2020-02-06 10:54:15";89;74.9
"2020-02-06 10:54:16";89;75.1
"2020-02-06 10:54:22";92;76.2
"2020-02-06 10:54:33";94;77.9
"2020-02-06 10:54:40";94;78.7
"2020-02-06 10:54:44";94;78.7
"2020-02-06 10:54:50";95;78.2
"2020-02-06 10:55:12";92;82.6
"2020-02-06 10:55:15";93;83.3
"2020-02-06 10:55:16";93;83.6
"2020-02-06 10:55:19";95;83.4
"2020-02-06 10:55:22";96;83
"2020-02-06 10:55:25";95;82.3
"2020-02-06 10:55:28";95;81.1
"2020-02-06 10:55:31";96;79.9
"2020-02-06 10:55:38";95;78.3
"2020-02-06 10:55:45";95;76.5
"2020-02-06 10:55:53";93;75.2
"2020-02-06 10:56:00";91;77.5
"2020-02-06 10:56:05";89;80.4
"2020-02-06 10:56:10";88;82
"2020-02-06 10:56:16";90;81.6
"2020-02-06 10:56:25";91;80.3
"2020-02-06 10:56:41";90;81.3
"2020-02-06 10:56:44";90;81.1
"2020-02-06 10:56:48";90;82.1
"2020-02-06 10:56:51";89;83.4
"2020-02-06 10:56:54";89;83.4
"2020-02-06 10:56:58";92;82.4
"2020-02-06 10:57:03";93;81.4
"2020-02-06 10:57:14";82;76.6
"2020-02-06 10:57:16";80;75.7
"2020-02-06 10:57:55";72;76.3
"2020-02-06 10:58:12";76;78
"2020-02-06 10:58:16";80;79.9
"2020-02-06 10:58:22";84;80.1
"2020-02-06 10:58:28";87;78.6
"2020-02-06 10:58:40";90;76
"2020-02-06 10:59:16";89;73.3
"2020-02-06 10:59:34";93;70.7
"2020-02-06 11:00:14";89;66.3
"2020-02-06 11:00:16";88;66.3
"2020-02-06 11:00:50";93;65.8
"2020-02-06 11:00:58";85;65.1
"2020-02-06 11:01:00";80;65.6
"2020-02-06 11:01:04";70;66.2
"2020-02-06 11:01:07";65;66.2
"2020-02-06 11:01:10";61;66
"2020-02-06 11:01:14";62;65.8
"2020-02-06 11:01:16";62;65.3
"2020-02-06 11:01:21";55;64.2
"2020-02-06 11:01:24";55;64.1
"2020-02-06 11:01:27";49;64.1
"2020-02-06 11:01:31";39;63.7
"2020-02-06 11:01:39";38;64.6
"2020-02-06 11:01:42";46;65.1
"2020-02-06 11:01:51";66;64.9
"2020-02-06 11:01:57";76;65.2
"2020-02-06 11:02:04";76;64.1
"2020-02-06 11:02:10";78;64.6
"2020-02-06 11:02:16";80;64.5
"2020-02-06 11:02:24";83;64.1
"2020-02-06 11:02:28";85;63.7
"2020-02-06 11:02:32";87;63
"2020-02-06 11:02:35";87;61.8
"2020-02-06 11:02:38";89;59.9
"2020-02-06 11:02:43";83;56.7
"2020-02-06 11:02:48";81;54.1
"2020-02-06 11:02:53";79;52.3
"2020-02-06 11:02:58";78;51.8
"2020-02-06 11:03:07";59;50.1
"2020-02-06 11:03:11";66;50.6
"2020-02-06 11:03:16";68;51
"2020-02-06 11:03:21";74;49.8
"2020-02-06 11:03:27";81;48.8
"2020-02-06 11:03:33";79;46.9
"2020-02-06 11:03:37";78;45.9
"2020-02-06 11:03:43";72;44.6
"2020-02-06 11:03:48";73;43.9
"2020-02-06 11:04:16";84;43.6
"2020-02-06 11:04:25";88;44.8
"2020-02-06 11:04:31";85;44.9
"2020-02-06 11:04:35";81;44.6
"2020-02-06 11:04:40";73;43.3
"2020-02-06 11:04:48";69;43
"2020-02-06 11:04:53";73;43.7
"2020-02-06 11:04:58";73;44.9
"2020-02-06 11:05:09";75;46.3
"2020-02-06 11:05:15";74;45.4
"2020-02-06 11:05:16";75;45.1
"2020-02-06 11:05:34";81;41.4
"2020-02-06 11:05:42";81;40.6
"2020-02-06 11:05:49";83;40.8
"2020-02-06 11:05:55";86;40.6
"2020-02-06 11:06:02";85;40.3
"2020-02-06 11:06:10";78;41.5
"2020-02-06 11:06:16";73;42.8
"2020-02-06 11:06:25";73;42.3
"2020-02-06 11:06:34";75;41.5
"2020-02-06 11:06:45";57;39.8
"2020-02-06 11:07:00";35;41.1
"2020-02-06 11:07:05";36;41.8
"2020-02-06 11:07:08";37;42
"2020-02-06 11:07:11";41;42.4
"2020-02-06 11:07:16";57;44
"2020-02-06 11:07:26";72;44.9
"2020-02-06 11:07:33";76;45.6
"2020-02-06 11:07:40";78;48.4
"2020-02-06 11:07:47";77;51.3
"2020-02-06 11:07:53";71;54.5
"2020-02-06 11:08:01";69;57.2
"2020-02-06 11:08:08";73;59
"2020-02-06 11:08:16";77;61.7
"2020-02-06 11:08:31";81;66
"2020-02-06 11:08:39";79;68
"2020-02-06 11:08:49";79;68.9
"2020-02-06 11:08:56";75;68.8
"2020-02-06 11:09:09";48;67.5
"2020-02-06 11:09:11";45;67.5
"2020-02-06 11:09:14";46;67.2
"2020-02-06 11:09:16";51;67.1
"2020-02-06 11:09:30";75;65.8
"2020-02-06 11:09:41";77;64.5
"2020-02-06 11:09:53";86;60
"2020-02-06 11:09:57";87;57.6
"2020-02-06 11:10:02";85;54.7
"2020-02-06 11:10:06";86;52
"2020-02-06 11:10:09";83;50.2
"2020-02-06 11:10:13";78;47.4
"2020-02-06 11:10:16";74;45.7
"2020-02-06 11:10:21";71;44.5
"2020-02-06 11:10:26";69;43.8
"2020-02-06 11:10:33";72;41.9
"2020-02-06 11:10:38";73;41.8
"2020-02-06 11:10:43";74;42.9
"2020-02-06 11:10:47";77;43.1
"2020-02-06 11:10:52";77;43.9
"2020-02-06 11:10:58";69;45.2
"2020-02-06 11:11:12";61;46.5
"2020-02-06 11:11:16";65;46.3
"2020-02-06 11:11:28";38;44.3
"2020-02-06 11:11:30";35;43.6
"2020-02-06 11:11:32";34;42.8
"2020-02-06 11:11:34";36;42.1
"2020-02-06 11:11:36";37;41
"2020-02-06 11:11:38";35;40.1
"2020-02-06 11:11:40";38;38.7
"2020-02-06 11:11:42";45;38.3
"2020-02-06 11:11:46";52;37.3
"2020-02-06 11:12:16";16;37.2
"2020-02-06 11:12:19";25;37.5
"2020-02-06 11:12:42";56;38.8
"2020-02-06 11:12:47";54;39.3
"2020-02-06 11:12:50";55;39.8
"2020-02-06 11:12:55";59;40.3
"2020-02-06 11:13:09";56;40.2
"2020-02-06 11:13:16";62;39.7
"2020-02-06 11:13:27";63;40.2
"2020-02-06 11:13:30";63;40.6
"2020-02-06 11:13:34";64;40.8
"2020-02-06 11:13:39";61;40.2
"2020-02-06 11:13:43";59;39
"2020-02-06 11:13:49";63;37.3
"2020-02-06 11:13:53";64;36.8
"2020-02-06 11:14:02";63;36.6
"2020-02-06 11:14:06";64;36.6
"2020-02-06 11:14:09";64;36.9
"2020-02-06 11:14:13";65;37.6
"2020-02-06 11:14:16";66;38.4
"2020-02-06 11:14:31";67;39.5
"2020-02-06 11:14:34";68;40.4
"2020-02-06 11:14:38";69;42.1
"2020-02-06 11:14:47";71;42.5
"2020-02-06 11:14:56";55;42
"2020-02-06 11:15:00";40;41.2
"2020-02-06 11:15:06";39;41.8
"2020-02-06 11:15:12";24;41.9
"2020-02-06 11:15:15";15;42.4
"2020-02-06 11:15:16";14;42.4
"2020-02-06 11:15:19";21;42
"2020-02-06 11:16:16";0;46.5
"2020-02-06 11:17:10";6;47.2
"2020-02-06 11:17:16";2;47.9
"2020-02-06 11:17:33";11;47.2
"2020-02-06 11:17:59";13;45.1
"2020-02-06 11:18:08";16;42.7
"2020-02-06 11:18:16";19;40.8
"2020-02-06 11:18:29";25;41.2
"2020-02-06 11:18:40";21;43.1
"2020-02-06 11:18:48";21;43.3
"2020-02-06 11:18:59";19;46.6
"2020-02-06 11:19:05";17;48.1
"2020-02-06 11:19:11";18;48.5
"2020-02-06 11:19:15";16;49.1
"2020-02-06 11:19:16";18;49.4
"2020-02-06 11:19:45";25;57.8
"2020-02-06 11:20:16";0;59.8
"2020-02-06 11:21:16";0;60
"2020-02-06 11:22:16";0;59.4
"2020-02-06 11:23:16";0;58.9
"2020-02-06 11:24:16";0;59.3
"2020-02-06 11:25:16";0;59.2
"2020-02-06 11:26:16";0;60
"2020-02-06 11:26:52";4;61.6
"2020-02-06 11:27:16";0;66.9
"2020-02-06 11:28:16";0;67.2
"2020-02-06 11:29:16";0;67.3
"2020-02-06 11:30:16";0;66.9
"2020-02-06 11:31:16";0;67.4
"2020-02-06 11:32:16";0;67.3
"2020-02-06 11:33:16";0;67.6
"2020-02-06 11:34:16";0;67.7
"2020-02-06 11:35:16";0;66.9
"2020-02-06 11:36:16";0;66.6
"2020-02-06 11:37:16";0;65.8
"2020-02-06 11:38:41";0;53.9
"2020-02-06 11:39:41";0;59.7
"2020-02-06 11:40:41";0;59.2
"2020-02-06 11:41:41";0;60.7
"2020-02-06 11:42:41";0;61.3
"2020-02-06 11:43:41";0;62
"2020-02-06 11:44:41";0;62.5
"2020-02-06 11:45:41";0;63.9
"2020-02-06 11:46:41";0;63.9
"2020-02-06 11:47:41";0;65
"2020-02-06 11:48:41";0;65.4
"2020-02-06 11:49:41";0;65.4
"2020-02-06 11:49:48";0;65.4
"2020-02-06 11:50:11";19;64.1
"2020-02-06 11:50:22";19;61.9
"2020-02-06 11:50:36";18;59.5
"2020-02-06 11:50:41";19;57.4
"2020-02-06 11:50:55";20;52.8
"2020-02-06 11:50:59";21;52.3
"2020-02-06 11:51:03";23;52.8
"2020-02-06 11:51:11";22;53.6
"2020-02-06 11:51:21";21;52.5
"2020-02-06 11:51:31";22;51
"2020-02-06 11:51:41";24;47.2
"2020-02-06 11:51:48";23;44.8
"2020-02-06 11:51:58";23;41
"2020-02-06 11:52:03";24;39.8
"2020-02-06 11:52:16";20;35.3
"2020-02-06 11:52:24";21;32.7
"2020-02-06 11:52:38";16;31.6
"2020-02-06 11:52:40";22;31.7
"2020-02-06 11:52:41";26;32
"2020-02-06 11:52:52";46;31.6
"2020-02-06 11:52:56";51;32.2
"2020-02-06 11:53:04";56;33.1
"2020-02-06 11:53:23";53;32.2
"2020-02-06 11:53:27";55;32
"2020-02-06 11:53:32";56;31.7
"2020-02-06 11:53:41";56;32.3
"2020-02-06 11:53:54";59;32.5
"2020-02-06 11:53:58";61;32.2
"2020-02-06 11:54:03";62;32.2
"2020-02-06 11:54:11";67;30.7
"2020-02-06 11:54:14";66;30.1
"2020-02-06 11:54:21";61;30.5
"2020-02-06 11:54:26";63;32.5
"2020-02-06 11:54:31";66;34.3
"2020-02-06 11:54:34";68;34.2
"2020-02-06 11:54:38";66;34.8
"2020-02-06 11:54:41";65;34.6
"2020-02-06 11:54:51";63;36.2
"2020-02-06 11:54:56";63;37.2
"2020-02-06 11:55:09";61;38.3
"2020-02-06 11:55:11";62;38.4
"2020-02-06 11:55:14";64;38.4
"2020-02-06 11:55:18";65;38.7
"2020-02-06 11:55:31";47;37
"2020-02-06 11:55:37";31;37.8
"2020-02-06 11:55:39";34;37.7
"2020-02-06 11:55:41";40;37
"2020-02-06 11:55:48";55;36.9
"2020-02-06 11:55:58";65;38.4
"2020-02-06 11:56:01";64;39.3
"2020-02-06 11:56:03";65;40.3
"2020-02-06 11:56:06";66;40.9
"2020-02-06 11:56:09";69;39.4
"2020-02-06 11:56:12";72;36.6
"2020-02-06 11:56:15";71;35.4
"2020-02-06 11:56:21";75;33.3
"2020-02-06 11:56:26";78;30.4
"2020-02-06 11:56:32";76;26.8
"2020-02-06 11:56:37";78;24.6
"2020-02-06 11:56:41";81;24.1
"2020-02-06 11:56:47";81;25
"2020-02-06 11:56:53";81;25.8
"2020-02-06 11:56:59";81;27
"2020-02-06 11:57:08";83;29.5
"2020-02-06 11:57:41";89;34.2
"2020-02-06 11:58:02";89;36.7
"2020-02-06 11:58:08";89;37.7
"2020-02-06 11:58:41";90;39.5
"2020-02-06 11:59:20";90;41.9
"2020-02-06 11:59:26";90;43.9
"2020-02-06 11:59:31";89;46
"2020-02-06 11:59:36";89;48.3
"2020-02-06 11:59:41";90;49.9
"2020-02-06 11:59:50";92;51.7
"2020-02-06 11:59:56";93;52.3
"2020-02-06 12:00:12";92;55.2
"2020-02-06 12:00:26";93;57.6
"2020-02-06 12:00:31";95;57.9
"2020-02-06 12:00:36";96;57.6
"2020-02-06 12:00:41";97;57.2
"2020-02-06 12:00:48";93;56.7
"2020-02-06 12:00:54";93;55.4
"2020-02-06 12:01:02";94;54.9
"2020-02-06 12:01:08";94;55.5
"2020-02-06 12:01:12";93;56.3
"2020-02-06 12:01:22";93;56.6
"2020-02-06 12:01:35";94;58.6
"2020-02-06 12:01:41";94;59.2
"2020-02-06 12:02:06";92;61
"2020-02-06 12:02:13";93;62
"2020-02-06 12:02:21";94;64.2
"2020-02-06 12:02:27";93;65.5
"2020-02-06 12:02:32";92;66.2
"2020-02-06 12:02:40";91;66.1
"2020-02-06 12:02:41";89;66.1
"2020-02-06 12:02:49";88;66.6
"2020-02-06 12:02:55";87;67.4
"2020-02-06 12:03:03";86;70.4
"2020-02-06 12:03:24";73;73
"2020-02-06 12:03:34";72;71.8
"2020-02-06 12:03:41";71;70.6
"2020-02-06 12:03:49";76;69.3
"2020-02-06 12:03:56";80;67.7
"2020-02-06 12:04:03";81;66.4
"2020-02-06 12:04:18";83;61.9
"2020-02-06 12:04:41";77;57
"2020-02-06 12:05:08";82;54
"2020-02-06 12:05:22";81;53.4
"2020-02-06 12:05:41";78;52.3
"2020-02-06 12:05:51";73;50.8
"2020-02-06 12:05:59";76;49.5
"2020-02-06 12:06:08";78;47.9
"2020-02-06 12:06:16";78;46.5
"2020-02-06 12:06:26";69;46.2
"2020-02-06 12:06:41";74;46.3
"2020-02-06 12:07:24";74;42.1
"2020-02-06 12:07:32";77;40.6
"2020-02-06 12:07:41";83;40.1
"2020-02-06 12:07:52";83;38.9
"2020-02-06 12:08:04";81;39.3
"2020-02-06 12:08:22";47;38.7
"2020-02-06 12:08:24";40;39.1
"2020-02-06 12:08:26";40;39.3
"2020-02-06 12:08:28";44;39.2
"2020-02-06 12:08:30";47;38.9
"2020-02-06 12:08:32";49;39.1
"2020-02-06 12:08:40";40;37.5
"2020-02-06 12:08:41";41;37.3
"2020-02-06 12:08:43";41;36.9
"2020-02-06 12:08:45";44;36.7
"2020-02-06 12:08:48";38;36.6
"2020-02-06 12:08:53";18;37.1
"2020-02-06 12:08:55";21;36.5
"2020-02-06 12:08:58";31;35.2
"2020-02-06 12:09:03";44;31.4
"2020-02-06 12:09:07";49;30.7
"2020-02-06 12:09:16";54;30.6
"2020-02-06 12:09:20";56;31.2
"2020-02-06 12:09:23";56;31.5
"2020-02-06 12:09:28";56;31.4
"2020-02-06 12:09:34";58;31.7
"2020-02-06 12:09:41";60;30.1
"2020-02-06 12:09:46";61;29.2
"2020-02-06 12:09:55";59;28.6
"2020-02-06 12:10:04";59;27.8
"2020-02-06 12:10:11";59;26.5
"2020-02-06 12:10:14";59;26.5
"2020-02-06 12:10:17";57;27.1
"2020-02-06 12:10:20";51;27.7
"2020-02-06 12:10:25";48;28.2
"2020-02-06 12:10:30";50;27.4
"2020-02-06 12:10:39";50;27.5
"2020-02-06 12:10:41";49;27.6
"2020-02-06 12:10:47";51;28.6
"2020-02-06 12:10:50";52;27.2
"2020-02-06 12:10:54";52;25.9
"2020-02-06 12:10:59";51;25.2
"2020-02-06 12:11:02";46;25.3
"2020-02-06 12:11:05";45;26.3
"2020-02-06 12:11:10";38;28.8
"2020-02-06 12:11:29";30;29.5
"2020-02-06 12:11:35";38;30.3
"2020-02-06 12:11:40";43;31.8
"2020-02-06 12:11:41";45;31.8
"2020-02-06 12:11:47";49;32.5
"2020-02-06 12:12:03";52;34.6
"2020-02-06 12:12:05";52;34.6
"2020-02-06 12:12:10";56;36.2
"2020-02-06 12:12:16";59;38.9
"2020-02-06 12:12:24";58;38.2
"2020-02-06 12:12:41";55;35.2
"2020-02-06 12:12:56";59;34.4
"2020-02-06 12:13:02";55;33.1
"2020-02-06 12:13:05";56;31.5
"2020-02-06 12:13:09";60;28.6
"2020-02-06 12:13:19";58;22.9
"2020-02-06 12:13:21";58;22
"2020-02-06 12:13:23";59;21.3
"2020-02-06 12:13:26";60;20.7
"2020-02-06 12:13:37";64;20
"2020-02-06 12:13:41";65;20.2
"2020-02-06 12:13:54";58;19.2
"2020-02-06 12:13:57";59;19.4
"2020-02-06 12:14:23";62;22.8
"2020-02-06 12:14:25";61;23.5
"2020-02-06 12:14:28";59;26.4
"2020-02-06 12:14:33";58;31.3
"2020-02-06 12:14:39";60;35.7
"2020-02-06 12:14:41";61;36.8
"2020-02-06 12:14:52";63;37.7
"2020-02-06 12:15:16";53;34.8
"2020-02-06 12:15:20";54;34.5
"2020-02-06 12:15:41";55;30.5
"2020-02-06 12:16:00";41;27
"2020-02-06 12:16:04";43;27.1
"2020-02-06 12:16:10";31;28.1
"2020-02-06 12:16:16";8;29.3
"2020-02-06 12:16:41";0;29.5
"2020-02-06 12:17:41";0;30.2
"2020-02-06 12:18:41";0;30.5
"2020-02-06 12:19:41";0;31.5
"2020-02-06 12:20:41";0;31.2
"2020-02-06 12:21:41";4;42
"2020-02-06 12:21:56";4;43.2
"2020-02-06 12:22:17";4;41.1
"2020-02-06 12:22:41";0;41.8
"2020-02-06 12:23:41";0;41.8
"2020-02-06 12:24:41";0;42.1
"2020-02-06 12:31:42";0;42.1
"2020-02-06 12:31:55";0;48.6
"2020-02-06 12:43:09";0;43.1
"2020-02-06 12:44:09";0;53.8
"2020-02-06 12:44:48";1;51.4
"2020-02-06 12:44:53";9;50.5
"2020-02-06 12:44:57";16;50.2
"2020-02-06 12:45:01";30;48.5
"2020-02-06 12:45:08";48;47.5
"2020-02-06 12:45:09";47;47.1
"2020-02-06 12:45:12";51;45.7
"2020-02-06 12:45:16";57;45.1
"2020-02-06 12:45:49";62;44.3
"2020-02-06 12:45:53";62;42.7
"2020-02-06 12:46:08";62;40.4
"2020-02-06 12:46:09";62;40.4
"2020-02-06 12:46:27";65;35.3
"2020-02-06 12:46:34";59;27.8
"2020-02-06 12:46:37";61;24.3
"2020-02-06 12:46:40";66;21.4
"2020-02-06 12:46:44";68;19.8
"2020-02-06 12:46:54";70;17.7
"2020-02-06 12:47:05";60;17.6
"2020-02-06 12:47:09";63;17.9
"2020-02-06 12:47:27";60;18.6
"2020-02-06 12:47:39";55;19.8
"2020-02-06 12:47:41";55;20.7
"2020-02-06 12:47:43";58;21.7
"2020-02-06 12:47:58";54;31.4
"2020-02-06 12:48:01";56;32.2
"2020-02-06 12:48:09";65;32.7
"2020-02-06 12:48:44";62;37.6
"2020-02-06 12:48:48";64;37.5
"2020-02-06 12:48:52";64;36.6
"2020-02-06 12:48:55";63;36.6
"2020-02-06 12:49:09";59;37.7
"2020-02-06 12:49:14";47;38.4
"2020-02-06 12:49:18";37;38.5
"2020-02-06 12:49:36";38;36.6
"2020-02-06 12:49:40";46;36.2
"2020-02-06 12:49:43";50;35.6
"2020-02-06 12:49:46";56;34.6
"2020-02-06 12:49:52";54;33.9
"2020-02-06 12:49:56";53;35.4
"2020-02-06 12:49:58";53;35.9
"2020-02-06 12:50:05";58;36.5
"2020-02-06 12:50:09";61;36.7
"2020-02-06 12:50:14";61;37.2
"2020-02-06 12:50:19";59;37.8
"2020-02-06 12:50:22";59;37.6
"2020-02-06 12:50:25";63;37.7
"2020-02-06 12:50:29";66;37.8
"2020-02-06 12:50:34";68;37.7
"2020-02-06 12:50:42";68;39
"2020-02-06 12:50:51";70;38.4
"2020-02-06 12:50:57";69;38.4
"2020-02-06 12:51:03";63;39.3
"2020-02-06 12:51:09";64;37.5
"2020-02-06 12:51:12";66;37.5
"2020-02-06 12:51:15";66;37.5
"2020-02-06 12:51:21";61;38.6
"2020-02-06 12:51:25";45;40.1
"2020-02-06 12:51:29";40;42.2
"2020-02-06 12:51:33";48;44.1
"2020-02-06 12:51:50";56;47.6
"2020-02-06 12:52:00";53;45.3
"2020-02-06 12:52:04";48;44.6
